TF gene,PBM filename,TF tested in PBM,AA identity,More info,OLS CV accuracy
"SIX6","Mus_musculus|M01353_1.94d|Berger08|Six2_2307.2","Six2",67,"Inferred - Six2 (67% AA Identity, Mus musculus)",0.673442
"SMAD3","Mus_musculus|M02149_1.94d|Badis09|Smad3_3805.1=v1","Smad3",100,"Inferred - Smad3 (100% AA Identity, Mus musculus)",0.44916
"SNAI1","Mus_musculus|M00619_1.94d|DREAM_contest|1942","Snai1",97,"Inferred - Snai1 (97% AA Identity, Mus musculus)",0.689694
"SNAI2","Homo_sapiens|M00550_1.94d|Barrera2016|SNAI2_T234I_R1","SNAI2",100,"Direct",0.743889
"SNAI2","Homo_sapiens|M00548_1.94d|Barrera2016|SNAI2_D119E_R1","SNAI2",100,"Direct",0.58863
"SNAI2","Homo_sapiens|M00549_1.94d|Barrera2016|SNAI2_REF_R1","SNAI2",100,"Direct",0.715075
"SNAI3","Homo_sapiens|M00548_1.94d|Barrera2016|SNAI2_D119E_R1","SNAI2",78,"Inferred - SNAI2 (78% AA Identity, Homo sapiens)",0.58863
"SNAI3","Homo_sapiens|M00549_1.94d|Barrera2016|SNAI2_REF_R1","SNAI2",78,"Inferred - SNAI2 (78% AA Identity, Homo sapiens)",0.715075
"SNAI3","Homo_sapiens|M00550_1.94d|Barrera2016|SNAI2_T234I_R1","SNAI2",78,"Inferred - SNAI2 (78% AA Identity, Homo sapiens)",0.743889
"SOHLH2","Mus_musculus|M00245_1.94d|Zoo_01|163","Sohlh2",84,"Inferred - Sohlh2 (84% AA Identity, Mus musculus)",0.208018
"SOX1","Mus_musculus|M02182_1.94d|Badis09|Sox1_2631.2=v2","Sox1",100,"Inferred - Sox1 (100% AA Identity, Mus musculus)",0.616664
"SOX1","Mus_musculus|M02173_1.94d|DREAM_contest|1390","Sox14",92,"Inferred - Sox14 (92% AA Identity, Mus musculus)",0.608799
"SOX1","Mus_musculus|M02174_1.94d|Badis09|Sox14_2677.2=v1","Sox14",92,"Inferred - Sox14 (92% AA Identity, Mus musculus)",0.349072
"SOX1","Mus_musculus|M02176_1.94d|Badis09|Sox21_3417.1=v2","Sox21",92,"Inferred - Sox21 (92% AA Identity, Mus musculus)",0.358699
"SOX10","Mus_musculus|M02165_1.94d|DREAM_contest|463","Sox10",100,"Inferred - Sox10 (100% AA Identity, Mus musculus)",0.468694
"SOX10","Mus_musculus|M02161_1.94d|Badis09|Sox8_1733.2=v1","Sox8",94,"Inferred - Sox8 (94% AA Identity, Mus musculus)",0.335343
"SOX11","Mus_musculus|M02178_1.94d|Badis09|Sox11_2266.2=v2","Sox11",100,"Inferred - Sox11 (100% AA Identity, Mus musculus)",0.333438
"SOX11","Mus_musculus|M02181_1.94d|Badis09|Sox4_2941.2=v1","Sox4",94,"Inferred - Sox4 (94% AA Identity, Mus musculus)",0.386645
"SOX12","Mus_musculus|M02171_1.94d|Badis09|Sox12_3957.1=v1","Sox12",100,"Inferred - Sox12 (100% AA Identity, Mus musculus)",0.346106
"SOX13","Mus_musculus|M02168_1.94d|Badis09|Sox5_3459.1=v1","Sox5",94,"Inferred - Sox5 (94% AA Identity, Mus musculus)",0.390705
"SOX13","Mus_musculus|M02172_1.94d|DREAM_contest|1425","Sox6",92,"Inferred - Sox6 (92% AA Identity, Mus musculus)",0.412903
"SOX14","Mus_musculus|M02174_1.94d|Badis09|Sox14_2677.2=v1","Sox14",100,"Inferred - Sox14 (100% AA Identity, Mus musculus)",0.349072
"SOX14","Mus_musculus|M02173_1.94d|DREAM_contest|1390","Sox14",100,"Inferred - Sox14 (100% AA Identity, Mus musculus)",0.608799
"SOX14","Mus_musculus|M02176_1.94d|Badis09|Sox21_3417.1=v2","Sox21",92,"Inferred - Sox21 (92% AA Identity, Mus musculus)",0.358699
"SOX15","Mus_musculus|M02167_1.94d|Badis09|Sox15_3457.1=v2","Sox15",94,"Inferred - Sox15 (94% AA Identity, Mus musculus)",0.161978
"SOX17","Mus_musculus|M02163_1.94d|Badis09|Sox17_2837.2=v1","Sox17",100,"Inferred - Sox17 (100% AA Identity, Mus musculus)",0.279513
"SOX18","Mus_musculus|M02170_1.94d|Badis09|Sox18_3506.1=v2","Sox18",98,"Inferred - Sox18 (98% AA Identity, Mus musculus)",0.195606
"SOX2","Mus_musculus|M02182_1.94d|Badis09|Sox1_2631.2=v2","Sox1",95,"Inferred - Sox1 (95% AA Identity, Mus musculus)",0.616664
"SOX2","Mus_musculus|M02176_1.94d|Badis09|Sox21_3417.1=v2","Sox21",95,"Inferred - Sox21 (95% AA Identity, Mus musculus)",0.358699
"SOX2","Mus_musculus|M02174_1.94d|Badis09|Sox14_2677.2=v1","Sox14",94,"Inferred - Sox14 (94% AA Identity, Mus musculus)",0.349072
"SOX2","Mus_musculus|M02173_1.94d|DREAM_contest|1390","Sox14",94,"Inferred - Sox14 (94% AA Identity, Mus musculus)",0.608799
"SOX21","Mus_musculus|M02176_1.94d|Badis09|Sox21_3417.1=v2","Sox21",98,"Inferred - Sox21 (98% AA Identity, Mus musculus)",0.358699
"SOX3","Mus_musculus|M02169_1.94d|DREAM_contest|1404","Sox3",100,"Inferred - Sox3 (100% AA Identity, Mus musculus)",0.612454
"SOX30","Mus_musculus|M02166_1.94d|Badis09|Sox30_2781.2=v2","Sox30",100,"Inferred - Sox30 (100% AA Identity, Mus musculus)",0.48165
"SOX4","Mus_musculus|M02181_1.94d|Badis09|Sox4_2941.2=v1","Sox4",98,"Inferred - Sox4 (98% AA Identity, Mus musculus)",0.386645
"SOX4","Mus_musculus|M02178_1.94d|Badis09|Sox11_2266.2=v2","Sox11",95,"Inferred - Sox11 (95% AA Identity, Mus musculus)",0.333438
"SOX5","Mus_musculus|M02168_1.94d|Badis09|Sox5_3459.1=v1","Sox5",100,"Inferred - Sox5 (100% AA Identity, Mus musculus)",0.390705
"SOX5","Mus_musculus|M02172_1.94d|DREAM_contest|1425","Sox6",92,"Inferred - Sox6 (92% AA Identity, Mus musculus)",0.412903
"SOX6","Mus_musculus|M02172_1.94d|DREAM_contest|1425","Sox6",100,"Inferred - Sox6 (100% AA Identity, Mus musculus)",0.412903
"SOX6","Mus_musculus|M02168_1.94d|Badis09|Sox5_3459.1=v1","Sox5",92,"Inferred - Sox5 (92% AA Identity, Mus musculus)",0.390705
"SOX7","Mus_musculus|M02177_1.94d|Badis09|Sox7_3460.1=v1","Sox7",100,"Inferred - Sox7 (100% AA Identity, Mus musculus)",0.536951
"SOX8","Mus_musculus|M02161_1.94d|Badis09|Sox8_1733.2=v1","Sox8",100,"Inferred - Sox8 (100% AA Identity, Mus musculus)",0.335343
"SOX8","Mus_musculus|M02165_1.94d|DREAM_contest|463","Sox10",94,"Inferred - Sox10 (94% AA Identity, Mus musculus)",0.468694
"SOX9","Mus_musculus|M02161_1.94d|Badis09|Sox8_1733.2=v1","Sox8",98,"Inferred - Sox8 (98% AA Identity, Mus musculus)",0.335343
"SOX9","Mus_musculus|M02165_1.94d|DREAM_contest|463","Sox10",95,"Inferred - Sox10 (95% AA Identity, Mus musculus)",0.468694
"SP1","Mus_musculus|M00596_1.94d|Badis09|Sp4_1011.2=v1","Sp4",86,"Inferred - Sp4 (86% AA Identity, Mus musculus)",0.385566
"SP1","Mus_musculus|M00595_1.94d|Zoo_01|12","Sp4",86,"Inferred - Sp4 (86% AA Identity, Mus musculus)",0.301636
"SP1","PBM_CONSTRUCTS|M00804_1.94d|Lam11|953","ZFA93_CONSTRUCT",84,"Inferred - ZFA93_CONSTRUCT (84% AA Identity, PBM CONSTRUCTS)",0.174624
"SP100","Mus_musculus|M02120_1.94d|Badis09|Sp100_2947.2=v2","Sp100",47,"Inferred - Sp100 (47% AA Identity, Mus_musculus)",0.69377
"SP2","Mus_musculus|M00595_1.94d|Zoo_01|12","Sp4",78,"Inferred - Sp4 (78% AA Identity, Mus musculus)",0.301636
"SP2","Mus_musculus|M00596_1.94d|Badis09|Sp4_1011.2=v1","Sp4",78,"Inferred - Sp4 (78% AA Identity, Mus musculus)",0.385566
"SP3","Mus_musculus|M00596_1.94d|Badis09|Sp4_1011.2=v1","Sp4",90,"Inferred - Sp4 (90% AA Identity, Mus musculus)",0.385566
"SP3","Mus_musculus|M00595_1.94d|Zoo_01|12","Sp4",90,"Inferred - Sp4 (90% AA Identity, Mus musculus)",0.301636
"SP3","PBM_CONSTRUCTS|M00804_1.94d|Lam11|953","ZFA93_CONSTRUCT",76,"Inferred - ZFA93_CONSTRUCT (76% AA Identity, PBM CONSTRUCTS)",0.174624
"SP4","Mus_musculus|M00595_1.94d|Zoo_01|12","Sp4",98,"Inferred - Sp4 (98% AA Identity, Mus musculus)",0.301636
"SP4","Mus_musculus|M00596_1.94d|Badis09|Sp4_1011.2=v1","Sp4",98,"Inferred - Sp4 (98% AA Identity, Mus musculus)",0.385566
"SP4","PBM_CONSTRUCTS|M00804_1.94d|Lam11|953","ZFA93_CONSTRUCT",72,"Inferred - ZFA93_CONSTRUCT (72% AA Identity, PBM CONSTRUCTS)",0.174624
"SP5","Mus_musculus|M00595_1.94d|Zoo_01|12","Sp4",86,"Inferred - Sp4 (86% AA Identity, Mus musculus)",0.301636
"SP5","Mus_musculus|M00596_1.94d|Badis09|Sp4_1011.2=v1","Sp4",86,"Inferred - Sp4 (86% AA Identity, Mus musculus)",0.385566
"SP5","PBM_CONSTRUCTS|M00804_1.94d|Lam11|953","ZFA93_CONSTRUCT",71,"Inferred - ZFA93_CONSTRUCT (71% AA Identity, PBM CONSTRUCTS)",0.174624
"SP6","Mus_musculus|M00596_1.94d|Badis09|Sp4_1011.2=v1","Sp4",78,"Inferred - Sp4 (78% AA Identity, Mus musculus)",0.385566
"SP6","Mus_musculus|M00595_1.94d|Zoo_01|12","Sp4",78,"Inferred - Sp4 (78% AA Identity, Mus musculus)",0.301636
"SP7","Mus_musculus|M00595_1.94d|Zoo_01|12","Sp4",80,"Inferred - Sp4 (80% AA Identity, Mus musculus)",0.301636
"SP7","Mus_musculus|M00596_1.94d|Badis09|Sp4_1011.2=v1","Sp4",80,"Inferred - Sp4 (80% AA Identity, Mus musculus)",0.385566
"SP8","Mus_musculus|M00596_1.94d|Badis09|Sp4_1011.2=v1","Sp4",87,"Inferred - Sp4 (87% AA Identity, Mus musculus)",0.385566
"SP8","Mus_musculus|M00595_1.94d|Zoo_01|12","Sp4",87,"Inferred - Sp4 (87% AA Identity, Mus musculus)",0.301636
"SP8","PBM_CONSTRUCTS|M00804_1.94d|Lam11|953","ZFA93_CONSTRUCT",71,"Inferred - ZFA93_CONSTRUCT (71% AA Identity, PBM CONSTRUCTS)",0.174624
"SP9","Mus_musculus|M00595_1.94d|Zoo_01|12","Sp4",86,"Inferred - Sp4 (86% AA Identity, Mus musculus)",0.301636
"SP9","Mus_musculus|M00596_1.94d|Badis09|Sp4_1011.2=v1","Sp4",86,"Inferred - Sp4 (86% AA Identity, Mus musculus)",0.385566
"SP9","PBM_CONSTRUCTS|M00804_1.94d|Lam11|953","ZFA93_CONSTRUCT",72,"Inferred - ZFA93_CONSTRUCT (72% AA Identity, PBM CONSTRUCTS)",0.174624
"SPDEF","Mus_musculus|M00991_1.94d|Wei10|Spdef","Spdef",98,"Inferred - Spdef (98% AA Identity, Mus musculus)",0.473981
"SPDEF","Mus_musculus|M00990_1.94d|Badis09|Spdef_0905.2=v1","Spdef",98,"Inferred - Spdef (98% AA Identity, Mus musculus)",0.476767
"SPI1","Mus_musculus|M00974_1.94d|Wei10|Sfpi1","Spi1",100,"Inferred - Spi1 (100% AA Identity, Mus musculus)",0.617711
"SPI1","Mus_musculus|M00973_1.94d|Badis09|Sfpi1_1034.2=v1","Spi1",100,"Inferred - Spi1 (100% AA Identity, Mus musculus)",0.590928
"SPIB","Mus_musculus|M00973_1.94d|Badis09|Sfpi1_1034.2=v1","Spi1",73,"Inferred - Spi1 (73% AA Identity, Mus musculus)",0.590928
"SPIB","Mus_musculus|M00974_1.94d|Wei10|Sfpi1","Spi1",73,"Inferred - Spi1 (73% AA Identity, Mus musculus)",0.617711
"SPIC","Mus_musculus|M00973_1.94d|Badis09|Sfpi1_1034.2=v1","Spi1",62,"Inferred - Spi1 (62% AA Identity, Mus musculus)",0.590928
"SPIC","Mus_musculus|M00974_1.94d|Wei10|Sfpi1","Spi1",62,"Inferred - Spi1 (62% AA Identity, Mus musculus)",0.617711
"SREBF1","Mus_musculus|M00235_1.94d|Zoo_01|1588","Srebf1",98,"Inferred - Srebf1 (98% AA Identity, Mus musculus)",0.349484
"SREBF1","Mus_musculus|M00234_1.94d|DREAM_contest|570","Srebf1",98,"Inferred - Srebf1 (98% AA Identity, Mus musculus)",0.349279
"SREBF2","Mus_musculus|M00235_1.94d|Zoo_01|1588","Srebf1",78,"Inferred - Srebf1 (78% AA Identity, Mus musculus)",0.349484
"SREBF2","Mus_musculus|M00234_1.94d|DREAM_contest|570","Srebf1",78,"Inferred - Srebf1 (78% AA Identity, Mus musculus)",0.349279
"SRF","Dictyostelium_discoideum|M01770_1.94d|Zoo_01|981","SRFA",89,"Inferred - SRFA (89% AA Identity, Dictyostelium discoideum)",0.3649
"SRF","Caenorhabditis_elegans|M01772_1.94d|CEPD|10570","unc-120",89,"Inferred - unc-120 (89% AA Identity, Caenorhabditis elegans)",0.121318
"SRY","Mus_musculus|M02179_1.94d|Badis09|Sry_2833.2=v1","Sry",74,"Inferred - Sry (74% AA Identity, Mus_musculus)",0.307176
"ST18","Caenorhabditis_elegans|M00842_1.94d|CEPD|8672","ztf-11",75,"Inferred - ztf-11 (75% AA Identity, Caenorhabditis elegans)",0.742095
"STAT3","Mus_musculus|NA|Unpublished|Stat3","Stat3",100,"Inferred - Stat3 (100% AA Identity, Mus musculus)",0.274508
"TAL1","Mus_musculus|M00272_1.94d|Zoo_01|1349","Atoh1",50,"Inferred - Atoh1 (50% AA Identity, Mus musculus)",0.201119
"TAL1","Mus_musculus|M00224_1.94d|Zoo_01|127","Twist2",50,"Inferred - Twist2 (50% AA Identity, Mus musculus)",0.422945
"TAL2","Mus_musculus|M00224_1.94d|Zoo_01|127","Twist2",51,"Inferred - Twist2 (51% AA Identity, Mus musculus)",0.422945
"TAL2","Mus_musculus|M00272_1.94d|Zoo_01|1349","Atoh1",50,"Inferred - Atoh1 (50% AA Identity, Mus musculus)",0.201119
"TBP","Homo_sapiens|NA|Unpublished|TBP","TBP",100,"Direct",0.742122
"TBP","Mus_musculus|M02225_1.94d|Badis09|Tbp_pr781.1=v2","Tbp",100,"Inferred - Tbp (100% AA Identity, Mus musculus)",0.571992
"TBPL2","Homo_sapiens|NA|Unpublished|TBP","TBP",95,"Inferred - TBP (95% AA Identity, Homo sapiens)",0.742122
"TBPL2","Mus_musculus|M02225_1.94d|Badis09|Tbp_pr781.1=v2","Tbp",95,"Inferred - Tbp (95% AA Identity, Mus musculus)",0.571992
"TBR1","Mus_musculus|M02213_1.94d|SebePedros2013|6150","Tbr1",100,"Inferred - Tbr1 (100% AA Identity, Mus musculus)",0.358099
"TBR1","Mus_musculus|M02212_1.94d|Badis09|Eomes_0921.4=v2","Eomes",85,"Inferred - Eomes (85% AA Identity, Mus musculus)",0.512869
"TBX1","Mus_musculus|M02211_1.94d|DREAM_contest|1423","Tbx20",60,"Inferred - Tbx20 (60% AA Identity, Mus musculus)",0.333514
"TBX18","Mus_musculus|M02211_1.94d|DREAM_contest|1423","Tbx20",61,"Inferred - Tbx20 (61% AA Identity, Mus musculus)",0.333514
"TBX2","Mus_musculus|M02206_1.94d|DREAM_contest|1421","Tbx2",100,"Inferred - Tbx2 (100% AA Identity, Mus musculus)",0.491139
"TBX2","Gasterosteus_aculeatus|M02205_1.94d|Zoo_01|6485","TBX2",97,"Inferred - TBX2 (97% AA Identity, Gasterosteus aculeatus)",0.626378
"TBX2","Takifugu_rubripes|M02214_1.94d|Zoo_01|6802","TBX2",96,"Inferred - TBX2 (96% AA Identity, Takifugu rubripes)",0.516415
"TBX2","Nasonia_vitripennis|M02222_1.94d|SebePedros2013|6733","XP_008203914.1",86,"Inferred - XP_008203914.1 (86% AA Identity, Nasonia vitripennis)",0.514373
"TBX2","Mus_musculus|M02207_1.94d|DREAM_contest|1426","Tbx4",60,"Inferred - Tbx4 (60% AA Identity, Mus musculus)",0.527337
"TBX20","Mus_musculus|M02211_1.94d|DREAM_contest|1423","Tbx20",99,"Inferred - Tbx20 (99% AA Identity, Mus musculus)",0.333514
"TBX21","Mus_musculus|M02212_1.94d|Badis09|Eomes_0921.4=v2","Eomes",73,"Inferred - Eomes (73% AA Identity, Mus musculus)",0.512869
"TBX21","Mus_musculus|M02213_1.94d|SebePedros2013|6150","Tbr1",71,"Inferred - Tbr1 (71% AA Identity, Mus musculus)",0.358099
"TBX3","Mus_musculus|M02210_1.94d|DREAM_contest|2000","Tbx3",90,"Inferred - Tbx3 (90% AA Identity, Mus musculus)",0.228268
"TBX3","Mus_musculus|M02206_1.94d|DREAM_contest|1421","Tbx2",85,"Inferred - Tbx2 (85% AA Identity, Mus musculus)",0.491139
"TBX3","Takifugu_rubripes|M02214_1.94d|Zoo_01|6802","TBX2",84,"Inferred - TBX2 (84% AA Identity, Takifugu rubripes)",0.516415
"TBX3","Gasterosteus_aculeatus|M02205_1.94d|Zoo_01|6485","TBX2",84,"Inferred - TBX2 (84% AA Identity, Gasterosteus aculeatus)",0.626378
"TBX3","Nasonia_vitripennis|M02222_1.94d|SebePedros2013|6733","XP_008203914.1",78,"Inferred - XP_008203914.1 (78% AA Identity, Nasonia vitripennis)",0.514373
"TBX4","Mus_musculus|M02207_1.94d|DREAM_contest|1426","Tbx4",100,"Inferred - Tbx4 (100% AA Identity, Mus musculus)",0.527337
"TBX4","Mus_musculus|M02209_1.94d|DREAM_contest|1422","Tbx5",92,"Inferred - Tbx5 (92% AA Identity, Mus musculus)",0.497458
"TBX4","Branchiostoma_floridae|M02224_1.94d|SebePedros2013|6866","estExt_fgenesh2_pg.C_1570024",61,"Inferred - estExt_fgenesh2_pg.C_1570024 (61% AA Identity, Branchiostoma floridae)",0.484121
"TBX4","Strongylocentrotus_purpuratus|M02221_1.94d|Zoo_01|6735","XP_001195863",60,"Inferred - XP_001195863 (60% AA Identity, Strongylocentrotus purpuratus)",0.430719
"TBX5","Mus_musculus|M02209_1.94d|DREAM_contest|1422","Tbx5",100,"Inferred - Tbx5 (100% AA Identity, Mus musculus)",0.497458
"TBX5","Mus_musculus|M02207_1.94d|DREAM_contest|1426","Tbx4",92,"Inferred - Tbx4 (92% AA Identity, Mus musculus)",0.527337
"TBX5","Strongylocentrotus_purpuratus|M02221_1.94d|Zoo_01|6735","XP_001195863",62,"Inferred - XP_001195863 (62% AA Identity, Strongylocentrotus purpuratus)",0.430719
"TCF12","Mus_musculus|M00254_1.94d|Zoo_01|1362","Tcf12",100,"Inferred - Tcf12 (100% AA Identity, Mus musculus)",0.375745
"TCF12","Mus_musculus|M00266_1.94d|Zoo_01|207","Tcf4",96,"Inferred - Tcf4 (96% AA Identity, Mus musculus)",0.482795
"TCF12","Homo_sapiens|NA|Unpublished|TCF3","TCF3",92,"Inferred - TCF3 (92% AA Identity, Homo sapiens)",0.644005
"TCF12","Mus_musculus|M00233_1.94d|Badis09|Tcfe2a_3865.1=v2","Tcf3",87,"Inferred - Tcf3 (87% AA Identity, Mus musculus)",0.643616
"TCF12","Mus_musculus|M00231_1.94d|DREAM_contest|1466","Tcf3",87,"Inferred - Tcf3 (87% AA Identity, Mus musculus)",0.44983
"TCF15","Mus_musculus|M00242_1.94d|Zoo_01|231","Msc",60,"Inferred - Msc (60% AA Identity, Mus musculus)",-0.102401
"TCF15","Mus_musculus|M00224_1.94d|Zoo_01|127","Twist2",55,"Inferred - Twist2 (55% AA Identity, Mus musculus)",0.422945
"TCF21","Mus_musculus|M00242_1.94d|Zoo_01|231","Msc",98,"Inferred - Msc (98% AA Identity, Mus musculus)",-0.102401
"TCF23","Mus_musculus|M00242_1.94d|Zoo_01|231","Msc",50,"Inferred - Msc (50% AA Identity, Mus musculus)",-0.102401
"TCF3","Homo_sapiens|NA|Unpublished|TCF3","TCF3",100,"Direct",0.644005
"TCF3","Mus_musculus|M00266_1.94d|Zoo_01|207","Tcf4",88,"Inferred - Tcf4 (88% AA Identity, Mus musculus)",0.482795
"TCF3","Mus_musculus|M00254_1.94d|Zoo_01|1362","Tcf12",85,"Inferred - Tcf12 (85% AA Identity, Mus musculus)",0.375745
"TCF3","Mus_musculus|M00233_1.94d|Badis09|Tcfe2a_3865.1=v2","Tcf3",83,"Inferred - Tcf3 (83% AA Identity, Mus musculus)",0.643616
"TCF3","Mus_musculus|M00231_1.94d|DREAM_contest|1466","Tcf3",83,"Inferred - Tcf3 (83% AA Identity, Mus musculus)",0.44983
"TCF4","Mus_musculus|M00266_1.94d|Zoo_01|207","Tcf4",100,"Inferred - Tcf4 (100% AA Identity, Mus musculus)",0.482795
"TCF4","Mus_musculus|M00254_1.94d|Zoo_01|1362","Tcf12",96,"Inferred - Tcf12 (96% AA Identity, Mus musculus)",0.375745
"TCF4","Homo_sapiens|NA|Unpublished|TCF3","TCF3",88,"Inferred - TCF3 (88% AA Identity, Homo sapiens)",0.644005
"TCF4","Mus_musculus|M00233_1.94d|Badis09|Tcfe2a_3865.1=v2","Tcf3",87,"Inferred - Tcf3 (87% AA Identity, Mus musculus)",0.643616
"TCF4","Mus_musculus|M00231_1.94d|DREAM_contest|1466","Tcf3",87,"Inferred - Tcf3 (87% AA Identity, Mus musculus)",0.44983
"TCF7","Mus_musculus|M02156_1.94d|Badis09|Tcf7_0950.2=v2","Tcf7",100,"Inferred - Tcf7 (100% AA Identity, Mus musculus)",0.517672
"TCF7","Mus_musculus|M02162_1.94d|Badis09|Tcf7l2_3461.1=v1","Tcf7l2",98,"Inferred - Tcf7l2 (98% AA Identity, Mus musculus)",0.47308
"TCF7","Mus_musculus|M02164_1.94d|Badis09|Lef1_3504.1=v1","Lef1",97,"Inferred - Lef1 (97% AA Identity, Mus musculus)",0.538837
"TCF7L1","Mus_musculus|M02162_1.94d|Badis09|Tcf7l2_3461.1=v1","Tcf7l2",92,"Inferred - Tcf7l2 (92% AA Identity, Mus musculus)",0.47308
"TCF7L2","Mus_musculus|M02162_1.94d|Badis09|Tcf7l2_3461.1=v1","Tcf7l2",100,"Inferred - Tcf7l2 (100% AA Identity, Mus musculus)",0.47308
"TCF7L2","Mus_musculus|M02164_1.94d|Badis09|Lef1_3504.1=v1","Lef1",98,"Inferred - Lef1 (98% AA Identity, Mus musculus)",0.538837
"TCF7L2","Mus_musculus|M02156_1.94d|Badis09|Tcf7_0950.2=v2","Tcf7",98,"Inferred - Tcf7 (98% AA Identity, Mus musculus)",0.517672
"TCFL5","Mus_musculus|M00259_1.94d|Zoo_01|1373","Tcfl5",100,"Inferred - Tcfl5 (100% AA Identity, Mus musculus)",0.728274
"TEF","Mus_musculus|M00386_1.94d|Zoo_01|1189","Tef",100,"Inferred - Tef (100% AA Identity, Mus musculus)",0.338717
"TEF","Mus_musculus|M00418_1.94d|DREAM_contest|1409","Dbp",67,"Inferred - Dbp (67% AA Identity, Mus musculus)",0.422671
"TERF2","Mus_musculus|M01857_1.94d|Zoo_01|5770","Terf2",91,"Inferred - Terf2 (91% AA Identity, Mus musculus)",0.272428
"TET1","Homo_sapiens|M00880_1.94d|Zoo_01|7371","TET1",100,"Direct",0.635422
"TFAP2A","Homo_sapiens|NA|Unpublished|TFAP2A","TFAP2A",100,"Direct",0.284344
"TFAP2A","Mus_musculus|M00117_1.94d|Badis09|Tcfap2a_2337.3=v2","Tfap2a",99,"Inferred - Tfap2a (99% AA Identity, Mus musculus)",0.416112
"TFAP2A","Mus_musculus|M00118_1.94d|Badis09|Tcfap2b_3988.1=v2","Tfap2b",89,"Inferred - Tfap2b (89% AA Identity, Mus musculus)",0.355743
"TFAP2A","Mus_musculus|M00119_1.94d|Badis09|Tcfap2c_2912.2=v2","Tfap2c",80,"Inferred - Tfap2c (80% AA Identity, Mus musculus)",0.390386
"TFAP2B","Mus_musculus|M00118_1.94d|Badis09|Tcfap2b_3988.1=v2","Tfap2b",100,"Inferred - Tfap2b (100% AA Identity, Mus musculus)",0.355743
"TFAP2B","Mus_musculus|M00117_1.94d|Badis09|Tcfap2a_2337.3=v2","Tfap2a",89,"Inferred - Tfap2a (89% AA Identity, Mus musculus)",0.416112
"TFAP2B","Homo_sapiens|NA|Unpublished|TFAP2A","TFAP2A",89,"Inferred - TFAP2A (89% AA Identity, Homo sapiens)",0.284344
"TFAP2B","Mus_musculus|M00119_1.94d|Badis09|Tcfap2c_2912.2=v2","Tfap2c",77,"Inferred - Tfap2c (77% AA Identity, Mus musculus)",0.390386
"TFAP2C","Mus_musculus|M00119_1.94d|Badis09|Tcfap2c_2912.2=v2","Tfap2c",91,"Inferred - Tfap2c (91% AA Identity, Mus musculus)",0.390386
"TFAP2C","Homo_sapiens|NA|Unpublished|TFAP2A","TFAP2A",79,"Inferred - TFAP2A (79% AA Identity, Homo sapiens)",0.284344
"TFAP2C","Mus_musculus|M00117_1.94d|Badis09|Tcfap2a_2337.3=v2","Tfap2a",79,"Inferred - Tfap2a (79% AA Identity, Mus musculus)",0.416112
"TFAP2C","Mus_musculus|M00118_1.94d|Badis09|Tcfap2b_3988.1=v2","Tfap2b",77,"Inferred - Tfap2b (77% AA Identity, Mus musculus)",0.355743
"TFAP2D","Mus_musculus|M00117_1.94d|Badis09|Tcfap2a_2337.3=v2","Tfap2a",77,"Inferred - Tfap2a (77% AA Identity, Mus musculus)",0.416112
"TFAP2D","Homo_sapiens|NA|Unpublished|TFAP2A","TFAP2A",76,"Inferred - TFAP2A (76% AA Identity, Homo sapiens)",0.284344
"TFAP2D","Mus_musculus|M00120_1.94d|Badis09|Tcfap2e_3713.1=v1","Tfap2e",76,"Inferred - Tfap2e (76% AA Identity, Mus musculus)",0.128249
"TFAP2D","Mus_musculus|M00118_1.94d|Badis09|Tcfap2b_3988.1=v2","Tfap2b",74,"Inferred - Tfap2b (74% AA Identity, Mus musculus)",0.355743
"TFAP2E","Mus_musculus|M00120_1.94d|Badis09|Tcfap2e_3713.1=v1","Tfap2e",99,"Inferred - Tfap2e (99% AA Identity, Mus musculus)",0.128249
"TFAP2E","Mus_musculus|M00118_1.94d|Badis09|Tcfap2b_3988.1=v2","Tfap2b",87,"Inferred - Tfap2b (87% AA Identity, Mus musculus)",0.355743
"TFAP2E","Mus_musculus|M00117_1.94d|Badis09|Tcfap2a_2337.3=v2","Tfap2a",84,"Inferred - Tfap2a (84% AA Identity, Mus musculus)",0.416112
"TFAP2E","Mus_musculus|M00119_1.94d|Badis09|Tcfap2c_2912.2=v2","Tfap2c",76,"Inferred - Tfap2c (76% AA Identity, Mus musculus)",0.390386
"TFAP4","Mus_musculus|M00223_1.94d|Zoo_01|1300","Tfap4",100,"Inferred - Tfap4 (100% AA Identity, Mus musculus)",0.601443
"TFE3","Mus_musculus|M00221_1.94d|Zoo_01|1600","TFE3",98,"Inferred - TFE3 (98% AA Identity, Mus musculus)",0.345408
"TFE3","Homo_sapiens|NA|Unpublished|MITF","MITF",96,"Inferred - MITF (96% AA Identity, Homo sapiens)",0.402298
"TFE3","Mus_musculus|M00255_1.94d|Zoo_01|1347","Mitf",96,"Inferred - Mitf (96% AA Identity, Mus musculus)",0.582156
"TFE3","Mus_musculus|M00240_1.94d|Zoo_01|1369","Tfeb",85,"Inferred - Tfeb (85% AA Identity, Mus musculus)",0.563371
"TFE3","Mus_musculus|M00249_1.94d|Zoo_01|1356","Tfec",82,"Inferred - Tfec (82% AA Identity, Mus musculus)",0.461444
